i,group,x1,x2,omega1,omega2,A1,A2,res1,res2,lambda_min,lambda_max,anisotropy,detG,logdetG,lambda_radial,lambda_tangent,ratio_tangent_radial
326,0,0.42651587702240307,0.16446475692767862,1.0062579773375426,0.44276855135813314,1.0113805160498233,0.4446163516437823,-0.005122538712280633,-0.0018478002856491815,2.0866580296593233,2.459770663538198,1.1788087116218993,5.132700206192423,1.6356318766888862,2.0898486790633797,2.4565800141341425,1.1754822436403018
327,0,0.4267232323927735,0.16448360421617317,1.0062579773375426,0.44276855135813314,1.0118877033481375,0.4446481132745257,-0.00562972601059486,-0.001879561916392547,2.086822784018046,2.4606858271504994,1.1791541888442503,5.135015248407953,1.6360828128810694,2.0900185521213466,2.457490059047199,1.1758221268193398
328,0,0.4265031795315971,0.16444888573611322,1.0062579773375426,0.44276855135813314,1.0113510973660957,0.44457143177903474,-0.005093120028553111,-0.001802880420901598,2.0866229432466663,2.459710779365945,1.1787998341179817,5.132488945976119,1.6355907161777252,2.08981695454768,2.4565167680649305,1.175469824148603
329,0,0.42717383244348034,0.164572688083552,1.0062579773375426,0.44276855135813314,1.012984428683553,0.44485749755706705,-0.006726451346010354,-0.0020889461989339053,2.087258856135809,2.462685815179794,1.179866027608584,5.140262777614059,1.637104202209712,2.090453458450455,2.459491212865148,1.1765347862316158
338,0,0.4265968223649776,0.16447685159897274,1.0062579773375426,0.44276855135813314,1.0115779796972726,0.4446425847166208,-0.005320002359729958,-0.0018740333584876812,2.0867304170283476,2.460129161313471,1.1789396182842198,5.133626350731259,1.635812300433682,2.089921887038325,2.456937691303494,1.1756122114139276
339,0,0.42660076006679765,0.164472930856374,1.0062579773375426,0.44276855135813314,1.011588088380725,0.44463069527687793,-0.005330111043182262,-0.0018621439187447852,2.0867263085206957,2.4601454332455273,1.1789497372990676,5.133650198340486,1.6358169457958893,2.0899189455563065,2.456952796209917,1.1756210935519853
340,0,0.4268080135150061,0.16448015214596814,1.0062579773375426,0.44276855135813314,1.0120963207640987,0.4446285208591481,-0.005838343426556092,-0.0018599695010149686,2.086871268228265,2.461057132664089,1.1793047180880996,5.135909419624924,1.636256929866274,2.0900719089476514,2.4578564919447023,1.1759674303178544
344,0,0.4264563180721691,0.16448459876853863,1.0062579773375426,0.44276855135813314,1.0112320222759719,0.4446809742666221,-0.004974044938429234,-0.0019124229084889754,2.0866535455689843,2.459514396794464,1.1786884324986535,5.13215443644913,1.6355255391394892,2.0898364107484935,2.4563315316149548,1.1753702438054459
349,0,0.42693234291313753,0.16449525315919572,1.0062579773375426,0.44276855135813314,1.0123999975309557,0.4446586450024586,-0.006142020193413034,-0.0018900936443254635,2.086976135484725,2.4616067292151915,1.179508805759992,5.137314498820715,1.6365304718849638,2.0901788537669974,2.458404010932919,1.1761692098751704
357,0,0.42672921338613323,0.16448120812280742,1.0062579773375426,0.44276855135813314,1.0119026608955555,0.44464044689946525,-0.005644683558012842,-0.0018718955413321026,2.0868225788313253,2.4607114705662547,1.1791665930432462,5.1350682567668935,1.6360931357492163,2.090019229752839,2.4575148196447403,1.1758335926580736
359,0,0.4267256433988939,0.1645050056462132,1.0062579773375426,0.44276855135813314,1.0118912351333338,0.44471032180246106,-0.005633257795791158,-0.0019417704443279171,2.0868603637125,2.4607018884635714,1.1791406513112415,5.135141237947122,1.6361073479578898,2.090050889778266,2.4575113623978053,1.1758141270227747
361,0,0.42665528140124775,0.1644806777635162,1.0062579773375426,0.44276855135813314,1.0117211349352075,0.44464719561149924,-0.005463157597664914,-0.0018786442533660908,2.086774333934666,2.4603867795120387,1.1790382599123295,5.134271983037892,1.6359380578742988,2.089967617919602,2.4571934955271018,1.175708883936223
367,0,0.42697434557932606,0.16455887063896527,1.0062579773375426,0.44276855135813314,1.0124960364313154,0.44483960863107963,-0.00623805909377273,-0.002071057272946486,2.087109156443919,2.461807030305268,1.1795296008857394,5.138059994348137,1.63667557521511,2.0902978970433486,2.4586182897058393,1.1762047376995723
370,0,0.4266565727873633,0.16447642734962306,1.0062579773375426,0.44276855135813314,1.0117247810088859,0.44463464123199614,-0.005466803671343223,-0.0018660898738629972,2.086767985785313,2.4603913546698903,1.1790440391215662,5.134265911428084,1.6359368753087047,2.089962394274435,2.4571969461807677,1.1757134735593289
371,0,0.4266166916651505,0.16447220221370087,1.0062579773375426,0.44276855135813314,1.0116272995822084,0.4446267802832714,-0.005369322244665797,-0.001858228925138261,2.086735288651789,2.4602151856937273,1.1789780903562705,5.133817845664116,1.6358496018164246,2.0899288635500817,2.457021610795434,1.1756484412688506
374,0,0.42677838027208614,0.16450670865849595,1.0062579773375426,0.44276855135813314,1.0120205709085959,0.44470937123914456,-0.005762593571053243,-0.001940819881011413,2.0868969262937,2.4609338023653944,1.1792311212686382,5.135715187968609,1.636219110794071,2.0900895157885895,2.457741212870505,1.1759023689199268
379,0,0.4265118008812024,0.16446343346493755,1.0062579773375426,0.44276855135813314,1.011370651958373,0.44461294439356164,-0.005112674620830315,-0.0018443930354284932,2.086653169055215,2.4597524233542916,1.1788027161543126,5.132650189283477,1.6356221318858313,2.0898439553411414,2.4565616370683636,1.1754761070988
380,0,0.4268887179886004,0.16450568367128884,1.0062579773375426,0.44276855135813314,1.0122916837738272,0.4446939885159581,-0.006033706436284536,-0.0019254371578249496,2.0869657021944445,2.461417855493211,1.1794242008409768,5.136894643183332,1.6364487418691904,2.0901637498774828,2.4582198078101722,1.1760895805193556
383,0,0.4269739906380563,0.164548911948492,1.0062579773375426,0.44276855135813314,1.0124962798113015,0.44481058229242065,-0.006238302473758894,-0.0020420309342875087,2.087092317920527,2.461802974470928,1.1795371739587177,5.138010076252177,1.6366658598091977,2.090283537365397,2.458611755026059,1.1762096916884799
394,0,0.4266507152613244,0.16450302498552163,1.0062579773375426,0.44276855135813314,1.0117074265162256,0.44471295308105285,-0.005449449178682952,-0.0019444017229197086,2.086809135314096,2.460372496048993,1.1790117526386379,5.134327801030584,1.6359489294622205,2.089996615108781,2.457185016254308,1.1756885147521712
399,0,0.4263813767218887,0.16442248505758844,1.0062579773375426,0.44276855135813314,1.0110548683926985,0.44450799028942967,-0.004796891055155905,-0.001739438931296522,2.0864996740016784,2.459169041175845,1.1786098372397191,5.13105540272842,1.6353113695488577,2.0896944728057485,2.4559742423717745,1.1752791014823507
402,0,0.4269787092175224,0.16454576731673254,1.0062579773375426,0.44276855135813314,1.0125082209107534,0.44480087369290383,-0.006250243573210801,-0.0020323223347706865,2.087090075117866,2.461822893321862,1.179547985336873,5.138046127350008,1.6366728763332643,2.0902823040138423,2.4586306644258857,1.1762194320378287
405,0,0.42608814536806944,0.1643925999399597,1.0062579773375426,0.44276855135813314,1.010337952560485,0.4444535489493077,-0.004079975222942345,-0.0016849975911745751,2.0862593070626847,2.4578733581081904,1.1781245743458006,5.127761168934628,1.6346691446130657,2.089447500206789,2.454685164964086,1.1748010728774712
406,0,0.4269769426137881,0.1645332133633479,1.0062579773375426,0.44276855135813314,1.012505287846574,0.4447644313854472,-0.0062473105090312675,-0.0019958800273140453,2.087068006447683,2.461811996342218,1.179555236694166,5.137969055454944,1.636657875986594,2.0902632998533894,2.458616702936511,1.176223446638975
411,0,0.4265729014979908,0.16447769628905545,1.0062579773375426,0.44276855135813314,1.0115191331031659,0.44464773532766905,-0.005261155765623249,-0.0018791839695359025,2.0867165190590917,2.4600243693952084,1.1788972516997387,5.133373488904907,1.6357630432348211,2.089906643234963,2.456834245219338,1.175571288398035
412,0,0.4267813945870346,0.1645151061030395,1.0062579773375426,0.44276855135813314,1.0120270359862038,0.4447335468152249,-0.005769058648661174,-0.0019649954570917783,2.0869129618141407,2.4609491733765654,1.1792294256667404,5.13578672828535,1.6362330406589194,2.090103591541035,2.457758543649671,1.1759027416615098
418,0,0.42666154123870487,0.16446426795973826,1.0062579773375426,0.44276855135813314,1.0117383409930585,0.4445985834815307,-0.005480363655515852,-0.0018300321233975514,2.08675064378822,2.4604100406648057,1.1790627921878853,5.134262236340284,1.635936159512293,2.089948330590546,2.45721235386248,1.1757287574512227
419,0,0.42677428896949915,0.16446127662081184,1.0062579773375426,0.44276855135813314,1.0120155984650623,0.44457720314878224,-0.005757621127519652,-0.0018086517906490962,2.086817929818202,2.4609042845516047,1.1792616161612106,5.135459184568723,1.636169261888648,2.090021707140722,2.457700507229084,1.1759210437059857
426,0,0.4265725711893512,0.16447087387187453,1.0062579773375426,0.44276855135813314,1.0115190824093605,0.4446278521188609,-0.005261105071817873,-0.0018593007607277667,2.086704756615774,2.4600211493993744,1.1789023538667953,5.1333378338270785,1.6357560974706502,2.0898965703060295,2.4568293357091195,1.1755746052778866
439,0,0.42665422263492153,0.1644781865192773,1.0062579773375426,0.44276855135813314,1.0117188124673528,0.4446400410106172,-0.005460835129810215,-0.0018714896524840707,2.086769449933969,2.4603814902936603,1.1790384847600262,5.1342489291278195,1.6359335676638254,2.089963306971689,2.4571876332559404,1.1757085040963478
440,0,0.4268879035049546,0.16452717084655952,1.0062579773375426,0.44276855135813314,1.0122872795831352,0.4447567994864624,-0.006029302245592616,-0.001988248128329262,2.0870011508994515,2.4614197003293046,1.1794050517262469,5.136985747433842,1.636466476989135,2.090193775375567,2.4582270758531894,1.1760761632789256
442,0,0.42657960204205614,0.16447367022744094,1.0062579773375426,0.44276855135813314,1.011536039281382,0.4446352280937172,-0.005278061943839285,-0.0018666767355840497,2.0867139977195968,2.460052740278528,1.1789122721019378,5.133426488267655,1.6357733676519453,2.089905446091825,2.4568612919062986,1.1755849033747867
446,0,0.42642534741849253,0.164480795599892,1.0062579773375426,0.44276855135813314,1.0111563783521982,0.44467334411160037,-0.004898401014655551,-0.0019047927534672215,2.086627240090914,2.459377445308816,1.178637658924486,5.131803971046577,1.635457248643995,2.0898095817699684,2.456195103629762,1.1753200507146122
449,0,0.42670999093976475,0.1644985369784871,1.0062579773375426,0.44276855135813314,1.0118535136517026,0.4446931946352111,-0.005595536314159988,-0.0019246432770779753,2.086839464112967,2.4606315257006353,1.1791187429678749,5.134942974472588,1.6360687380554861,2.090030868966391,2.4574401208472128,1.1757913040119456
450,0,0.42675401892935577,0.16450521799424309,1.0062579773375426,0.44276855135813314,1.0119609040298512,0.4447077552940294,-0.005702926692308541,-0.0019392039358962498,2.086878854051246,2.4608264922168015,1.1791899119776947,5.135446770096347,1.6361668444831279,2.09007066689504,2.4576346793730086,1.1758620023235928
460,0,0.42671105499397627,0.1645382490033276,1.0062579773375426,0.44276855135813314,1.0118516931173127,0.4448090117126396,-0.005593715779770081,-0.002040460354506446,2.0869070237290748,2.4606463965229466,1.1790876970292814,5.135140247817375,1.6361071551433601,2.090088549637748,2.457464870614273,1.175770696911477
462,0,0.4265806415134451,0.1644503427531835,1.0062579773375426,0.44276855135813314,1.0115411931907368,0.4445669998172116,-0.005283215853194134,-0.00179844845907845,2.086675173396127,2.460051262949366,1.178933498760882,5.133327895678228,1.6357541614674507,2.089872504380139,2.4568539319653526,1.1755999118683371
467,0,0.4269536181671393,0.16449498396563278,1.0062579773375426,0.44276855135813314,1.0124522816802057,0.4446554707924757,-0.006194304342663104,-0.0018869194343425488,2.0869892902097082,2.4617000546007115,1.179546088783882,5.137541649660339,1.6365746867793387,2.090193077827466,2.458496266982954,1.1762053434500417
468,0,0.42653089774925496,0.16444454046864454,1.0062579773375426,0.44276855135813314,1.011419661675939,0.44455563566511497,-0.005161684338396366,-0.0017870843069818232,2.0866333805933928,2.459831349915109,1.1788517200925765,5.132766205362972,1.6356447351734213,2.0898297971775337,2.4566349333309683,1.175519143544049
473,0,0.4267760395709927,0.16449666953154066,1.0062579773375426,0.44276855135813314,1.0120159436537086,0.44468032741285,-0.0057579663161659855,-0.0019117760547168738,2.086878557561158,2.4609209703566477,1.1792353519759273,5.135643204889887,1.6362050945216422,2.0900735500977787,2.457725977820027,1.1759040621824284
477,0,0.4262700390759284,0.16445205811653366,1.0062579773375426,0.44276855135813314,1.0107781168717966,0.44460684041909465,-0.0045201395342540085,-0.0018382890609615066,2.0864785691625727,2.458688020367962,1.1783912170038626,5.129999862754504,1.6351056324291697,2.0896606721066044,2.45550591742393,1.1750739965587398
478,0,0.4270272472473621,0.16454895280000092,1.0062579773375426,0.44276855135813314,1.012627074944647,0.44480471442382047,-0.006369097607104468,-0.002036163065687324,2.0871262742231167,2.4620366954896893,1.179629965803638,5.13858147525799,1.6367770638019878,2.0903199795179246,2.4588429901948814,1.1762998078226983
483,0,0.42679281523594903,0.16448674555563894,1.0062579773375426,0.44276855135813314,1.0120582552572155,0.44464947393876747,-0.005800277919672858,-0.0018809225806343255,2.0868726130581106,2.4609920863761126,1.1792727888501857,5.13577698601105,1.636231143718089,2.09007088356224,2.457793815871984,1.1759380197110876
490,0,0.4264867452583302,0.1644855632899086,1.0062579773375426,0.44276855135813314,1.0113066472613097,0.44468037570033375,-0.0050486699237670685,-0.0019118243422006076,2.0866746693034925,2.4596482141168523,1.1787406299123064,5.132485623795208,1.6355900688929437,2.0898587391911896,2.456464144229154,1.175421141229788
494,0,0.4266791584158143,0.16447542982131227,1.0062579773375426,0.44276855135813314,1.0117803652827075,0.44462919452235605,-0.005522387945164908,-0.0018606431642229082,2.086780774595644,2.4604902497592867,1.179084204585916,5.134503749277714,1.635983197868764,2.089976502624848,2.4572945217300823,1.1757522243163554
497,0,0.42664085182642425,0.16448153500454343,1.0062579773375426,0.44276855135813314,1.0116855986531743,0.44465131780176664,-0.005427621315631681,-0.001882766443633499,2.0867665394898323,2.460323656330133,1.1790124145519543,5.134121082345003,1.6359086665777367,2.089958925501806,2.4571312703181603,1.1756840004538343
498,0,0.4266161491740851,0.164490632313175,1.0062579773375426,0.44276855135813314,1.0116239115347818,0.444680651555546,-0.005365934197239186,-0.001912100197412836,2.086766095120909,2.4602175677369327,1.1789618268617623,5.13389860697426,1.635865332930644,2.0899550363771877,2.4570286264806547,1.1756370753027143
515,0,0.426658724114927,0.1644701498309158,1.0062579773375426,0.44276855135813314,1.0117307654182626,0.44461607210096477,-0.005472788080719937,-0.001847520742831621,2.086758766951463,2.460399184516569,1.1790530000316979,5.13425956849018,1.6359356398951261,2.0899548481319714,2.4572031033360604,1.1757206647465805
517,0,0.42665750662191637,0.16448951023486516,1.0062579773375426,0.44276855135813314,1.0117256147370468,0.4446727330312513,-0.005467637399504177,-0.001904181673118177,2.0867906678601855,2.460398822214927,1.17903480215284,5.134337301412301,1.6359507798257529,2.0899818480360617,2.457207642039051,1.1757076475798431
529,0,0.4267523329515762,0.1644950990176713,1.0062579773375426,0.44276855135813314,1.0119578934521893,0.4446784041508475,-0.005699916114646708,-0.0019098527927143283,2.0868607551041762,2.4608165077666406,1.1791953544326423,5.135381395570713,1.6361541143459704,2.0900550211945963,2.45762224167622,1.1758648536781278
532,0,0.426589631342419,0.164478365601309,1.0062579773375426,0.44276855135813314,1.0115601488944694,0.4446478122027727,-0.005302171556926805,-0.0018792608446395742,2.08672837091781,2.4600979853592504,1.1789258341646165,5.133556261286896,1.6357986473319475,2.0899191214065964,2.4569072348704637,1.1755991941051145
537,0,0.4268106764614227,0.16449713280912323,1.0062579773375426,0.44276855135813314,1.012100963252454,0.44467779107704253,-0.005842985914911392,-0.0019092397189093835,2.086901484999941,2.4610731294725716,1.179295307977914,5.136017168589762,1.6362779091760298,2.0900979964727773,2.4578766179997356,1.1759623817388547
542,0,0.42676291769935687,0.1644805293552706,1.0062579773375426,0.44276855135813314,1.0119855182495294,0.4446346828598469,-0.005727540911986795,-0.0018661315017137747,2.0868430216333,2.460859257876167,1.1792258604818955,5.135426969520583,1.6361629888080866,2.0900414365102638,2.4576608429992035,1.1758909656369076
544,0,0.42667081355921044,0.16449664626924854,1.0062579773375426,0.44276855135813314,1.011757501508728,0.44469207330629656,-0.005499524171185266,-0.0019235219481634203,2.0868112226197124,2.4604590715397427,1.179052060325306,5.134513603285614,1.6359851170412731,2.090001247896047,2.4572690462634093,1.175726114392076
545,0,0.4268975095668313,0.1645247818226067,1.0062579773375426,0.44276855135813314,1.0123111398799072,0.44474874684851273,-0.006053162542364543,-0.001980195490379588,2.087003278890091,2.4614612575634456,1.1794237615536944,5.1370777153958365,1.6364843799274087,2.090196953700808,2.458267582752728,1.176093754418803
560,0,0.4265867697951963,0.16452027864300064,1.0062579773375426,0.44276855135813314,1.0115484472950635,0.44477051043763477,-0.005290469957520916,-0.002001959079501625,2.0867974411692973,2.4600963054704046,1.1788860082615091,5.133722675285683,1.6358310637101972,2.0899775866138706,2.4569161600258327,1.1755705782502992
564,0,0.42652832403282165,0.1644721436508921,1.0062579773375426,0.44276855135813314,1.011410264444238,0.44463652422305133,-0.005152287106695352,-0.0018679728649181881,2.08667854068262,2.459827232274408,1.178824233976029,5.132868699373731,1.6356647035459015,2.089867936124579,2.4566378368324493,1.1754990802854284
